,Unnamed: 0,Z,Y,X,r_size,y_gap,mean,std,gap_from_surface,gaussian_mean,gaussian_std
35,35,43,50,136,15,20,0.036809042096138,0.0018714481266215,10,0.03671222662917209,0.0019252648348779189
36,36,43,50,135,15,20,0.037051111459732,0.0023598263505846,10,0.03652305353619485,0.002059166676608928
37,37,43,50,135,15,20,0.0367565117776393,0.0021690414287149,10,0.03667422178782924,0.002230704250917608
38,38,42,50,198,15,20,0.0357818864285945,0.0017813700251281,10,0.03565471428761588,0.0018934877352791899
39,39,44,50,543,15,20,0.0353797450661659,0.0015274088364094,10,0.03521609092819144,0.001596400738942536
40,40,44,50,542,15,20,0.0363380275666713,0.0020376394968479,10,0.03616804703408619,0.002093918790350811
41,41,44,50,542,15,20,0.0357768088579177,0.002000963082537,10,0.03552480312417544,0.0020152208432527886
42,42,36,50,516,15,20,0.0364740304648876,0.0020640776492655,10,0.03618377103476753,0.0020805165555378953
43,43,32,50,503,15,20,0.0367970876395702,0.002092788927257,10,0.03658204606454007,0.0020708641902559806
44,44,32,50,503,15,20,0.0371453650295734,0.0023282004985958,10,0.03676347887950383,0.0023019629094511154
45,45,29,50,506,15,20,0.0367182753980159,0.0022847549989819,10,0.03636297081648455,0.0022187208393300707
46,46,30,50,498,15,20,0.0362570136785507,0.0021574113052338,10,0.035922601018343436,0.0021973817824695453
47,47,31,50,497,15,20,0.0358997844159603,0.0019768869969993,10,0.035564705167729825,0.001838523113658723
48,48,25,50,712,15,20,0.0362352542579174,0.0018919064896181,10,0.035949984329481266,0.0018929256298780774
49,49,35,50,542,15,20,0.0347283892333507,0.0024325759150087,10,0.034412629548439794,0.002126985480956545
50,50,35,50,505,15,20,0.0355889871716499,0.0017325917724519,10,0.03542741963287533,0.0018144853696842995
51,51,32,50,460,15,20,0.035217422991991,0.0017107375897467,10,0.0349403979710572,0.0016795680570970439
52,52,36,50,459,15,20,0.0344665721058845,0.0012681961525231,10,0.03443516058040364,0.0013198755204711027
53,53,30,50,402,15,20,0.0360072739422321,0.0021923759486526,10,0.03570111627731297,0.0021514841794922864
54,54,31,50,395,15,20,0.035974446684122,0.0019994052127003,10,0.03555263100398235,0.0018839497286596528
55,55,30,50,543,15,20,0.0362854190170764,0.0018919619033113,10,0.036091510931672295,0.0019529093595299838
56,56,28,50,453,15,20,0.0362256318330764,0.002105219522491,10,0.03599564014556339,0.0021225604423643373
57,57,31,50,557,15,20,0.0362366214394569,0.00176589761395,10,0.036214154600530506,0.0016770374680875437
58,58,31,50,557,15,20,0.0360070988535881,0.0017314597498625,10,0.035917539068694056,0.0018297969019463655
59,59,28,50,554,15,20,0.036575399339199,0.0018436801619827,10,0.03640266637839195,0.0018897824750720301
60,60,24,50,68,15,20,0.0358045399188995,0.0016716279787942,10,0.035609912172598686,0.0017306223926953572
61,61,23,50,411,15,20,0.0354785956442356,0.0016112112207338,10,0.03528890008647192,0.0015858007624790652
62,62,23,50,702,15,20,0.0357766896486282,0.001584832672961,10,0.03567739036587922,0.001545764131899319
