,Unnamed: 0,Z,Y,X,r_size,y_gap,mean,std,gap_from_surface,gaussian_mean,gaussian_std
0,0,38,0,67,20,20,0.0826829150319099,0.0367871858179569,10,0.06403726811454041,0.04108074657165923
1,1,40,50,67,20,20,0.0906430184841156,0.0276850163936615,10,0.0759721856296984,0.02890112861502506
2,2,42,50,67,20,20,0.098271943628788,0.0238042343407869,10,0.08432546205996674,0.024796898479392634
3,3,45,50,82,20,20,0.102668896317482,0.021451586857438,10,0.08968099624520542,0.023239130188513393
4,4,44,50,68,20,20,0.1120279505848884,0.0238928999751806,10,0.09949466928508037,0.02582120762990758
5,5,47,50,71,20,20,0.1152280569076538,0.0193467084318399,10,0.10302786343496483,0.021448240744786004
6,6,60,50,91,20,20,0.30387082695961,0.0182406026870012,10,0.3599702057117795,0.024662070270701466
7,7,65,50,291,20,20,0.3043054342269897,0.018921885639429,10,0.36031837553799045,0.026014196102004387
8,8,38,190,155,20,20,0.3629898726940155,0.0256845820695161,10,0.43455042580323033,0.034066921300172054
9,9,37,50,55,20,20,0.3404422700405121,0.0264640357345342,10,0.4090884809180153,0.03427812064272116
10,10,39,50,55,20,20,0.331008106470108,0.0182146243751049,10,0.397109180615512,0.02483759149315487
11,11,36,50,60,20,20,0.1326615661382675,0.0210088212043046,10,0.12200766689137843,0.02288508046728932
12,12,37,50,61,20,20,0.1264135688543319,0.0206267610192298,10,0.11564267163228127,0.023026109446611747
13,13,37,50,61,20,20,0.1273687779903412,0.0189736597239971,10,0.11618373913952229,0.020793424798622978
14,14,37,50,61,20,20,0.1252906918525695,0.0198353137820959,10,0.11423280130820151,0.02179401114756264
15,15,37,50,61,20,20,0.1289962530136108,0.0189320053905248,10,0.1179857777344193,0.0212312234805243
16,16,37,50,61,20,20,0.1246192827820777,0.0181897711008787,10,0.11362988608196964,0.02031949143290913
17,17,37,50,62,20,20,0.1242719516158104,0.0237347278743982,10,0.11332870202768862,0.026707393744220702
18,18,37,50,62,20,20,0.1265377253293991,0.0283971652388572,10,0.11509993237765462,0.030398502791913338
19,19,34,50,63,20,20,0.121996134519577,0.0226637497544288,10,0.11063176096481957,0.02434502154652893
20,20,35,50,64,20,20,0.1323057860136032,0.0241747498512268,10,0.12142827583920496,0.026305864991757893
21,21,35,50,63,20,20,0.126935988664627,0.0215650219470262,10,0.11647855669809123,0.023665473897825157
22,22,35,50,65,20,20,0.1281891465187072,0.0224083233624696,10,0.11686755407506234,0.024551313525167217
23,23,36,50,65,20,20,0.1238825917243957,0.0219608731567859,10,0.11253732673507146,0.02417900690548487
24,24,36,50,65,20,20,0.1277449429035186,0.0292963795363903,10,0.1166348207706166,0.03132598202191201
25,25,36,50,65,20,20,0.1241893917322158,0.0238659530878067,10,0.11251662132990342,0.02546101838137386
26,26,36,50,65,20,20,0.1249988824129104,0.0242672599852085,10,0.11392504186879306,0.02611821492074761
